price,amount,type
2340.60,0.00249000,0
2331.20,0.10000000,0
2330.00,1.00000000,0
2322.02,0.00870000,0
2315.54,0.08615701,0
2311.11,0.01000000,0
2310.00,0.02000000,0
2309.00,0.22200000,0
2307.28,1.00000000,0
2305.00,1.00000000,0
2300.00,4.96142573,0
2298.40,0.21700000,0
2298.37,0.50000000,0
2297.99,0.30000000,0
2290.00,2.08559388,0
2287.50,0.04125000,0
2285.00,0.17569969,0
2279.00,1.00000000,0
2278.00,0.10000000,0
2275.00,1.80000000,0
2274.00,1.00000000,0
2270.00,0.16949289,0
2269.38,0.02000000,0
2268.92,0.00263781,0
2260.00,0.01000000,0
2256.45,0.15000000,0
2254.00,1.00000000,0
2253.00,0.05900000,0
2251.11,0.01000000,0
2250.00,0.40413333,0
2249.14,0.00444612,0
2246.62,0.11099785,0
2240.00,0.09290000,0
2233.00,1.00000000,0
2232.00,0.23400000,0
2230.00,0.06000000,0
2228.73,0.22378215,0
2226.99,0.02239345,0
2225.00,0.03500000,0
2224.00,0.50000000,0
2223.50,4.06765460,0
2223.00,5.00000000,0
2220.54,0.00762000,0
2215.09,2.00000000,0
2214.00,3.00000000,0
2212.12,1.00000000,0
2210.00,0.50000000,0
2205.00,0.01977809,0
2204.90,0.01150000,0
2204.00,0.09000000,0
2201.12,0.24000000,0
2200.99,0.22717050,0
2200.00,13.41241674,0
2193.00,0.10000000,0
2192.00,1.00000000,0
2180.29,0.04347939,0
2180.00,0.38592725,0
2179.00,1.00000000,0
2177.03,0.02000000,0
2175.00,0.01000000,0
2170.90,0.10800000,0
2170.00,1.00000000,0
2165.80,0.08400000,0
2164.00,2.00000000,0
2160.00,0.00477968,0
2155.00,0.24600000,0
2152.00,1.00000000,0
2150.00,7.16051363,0
2148.00,0.10000000,0
2143.00,0.12651912,0
2142.50,0.04125000,0
2131.00,1.00000000,0
2130.00,0.04643292,0
2128.00,0.20000000,0
2125.00,0.01000000,0
2124.00,0.50000000,0
2115.40,0.11760000,0
2114.00,2.00000000,0
2111.00,0.91971104,0
2110.14,0.11817699,0
2110.00,0.16500000,0
2105.03,0.49630000,0
2105.00,1.00000000,0
2100.00,3.19467525,0
2098.93,0.04800000,0
2090.00,0.50000000,0
2088.79,0.10000000,0
2085.00,0.50000000,0
2084.27,0.02000000,0
2080.00,0.16464000,0
2079.00,1.00000000,0
2078.00,0.65098246,0
2077.60,0.05213033,0
2076.13,0.00626040,0
2075.00,1.01000000,0
2074.79,0.08030000,0
2074.77,1.23308994,0
2070.00,0.02000000,0
2066.00,0.04800000,0
2064.00,2.06298464,0
2057.64,0.01900000,0
2055.00,1.20000000,0
2054.00,2.00000000,0
2051.80,0.14200000,0
2050.00,0.97000320,0
2044.60,0.23049600,0
2040.00,1.00000000,0
2034.00,0.01182009,0
2030.00,1.07050767,0
2025.00,0.01000000,0
2024.00,0.50000000,0
2020.00,1.00000000,0
2019.99,0.00352000,0
2018.00,0.50000000,0
2014.00,2.00000000,0
2010.00,5.10000000,0
2007.93,0.04967803,0
2007.24,1.00000000,0
2004.84,0.01250000,0
2003.28,0.04800000,0
2001.93,0.49999750,0
2001.01,1.00000000,0
2001.00,0.30900000,0
2000.10,0.10956989,0
2000.01,0.10000000,0
2000.00,9.61123400,0
1998.31,0.04800000,0
1998.00,0.00500000,0
1995.00,0.50000000,0
1994.00,5.00000000,0
1992.00,0.03000000,0
1991.48,0.03000000,0
1987.00,0.05000000,0
1985.00,2.00000000,0
1979.00,1.00000000,0
1977.99,0.25278186,0
1975.00,0.01000000,0
1972.70,1.00000000,0
1969.27,0.02500000,0
1969.00,0.15000000,0
1964.00,2.00000000,0
1960.00,2.42000000,0
1952.00,0.12500000,0
1950.00,0.06000000,0
1927.00,2.00000000,0
1925.00,0.01000000,0
1924.00,0.28200000,0
1915.00,0.15000000,0
1914.00,2.00000000,0
1906.60,0.05231826,0
1905.00,1.50000000,0
1902.22,0.50000000,0
1902.00,1.00000000,0
1900.00,17.13196925,0
1899.02,0.03000000,0
1899.00,0.15758293,0
1895.00,0.50000000,0
1890.00,5.00000000,0
1888.88,0.00413199,0
1888.00,0.05000000,0
1884.00,0.10000000,0
1879.00,1.00000000,0
1875.00,1.01000000,0
1874.00,0.30000000,0
1872.75,20.40685019,0
1864.00,2.00000000,0
1860.00,1.00000000,0
1857.00,0.06998294,0
1851.00,2.00000000,0
1850.00,8.14317972,0
1847.00,0.29400000,0
1831.00,1.00000000,0
1825.00,0.01000000,0
1821.52,0.08000000,0
1821.00,20.05000000,0
1819.00,1.00000000,0
1814.00,2.00000000,0
1810.00,0.40000000,0
1807.24,0.03000000,0
1806.11,0.11000000,0
1806.09,1.46355671,0
1805.00,0.69657617,0
1800.95,0.16616230,0
1800.00,16.56785827,0
1795.00,0.50000000,0
1788.00,1.00000000,0
1779.00,1.00000000,0
1777.77,0.00439024,0
1777.00,0.05000000,0
1775.00,0.01000000,0
1773.92,1.00000000,0
1770.00,0.20000000,0
1769.00,1.00000000,0
1764.00,4.00000000,0
1754.00,1.00000000,0
1750.94,0.12399625,0
1750.00,0.31192000,0
1741.11,0.50000000,0
1740.00,0.27200000,0
1734.79,0.10000000,0
1725.00,1.00000000,0
1722.00,0.01500000,0
1720.50,1.19000000,0
1716.46,0.03000000,0
1707.90,0.00582435,0
1707.00,0.02954178,0
1702.56,0.05000000,0
1701.00,2.00000000,0
1700.00,5.01913498,0
1699.00,0.61514457,0
1695.00,0.50000000,0
1685.00,0.30000000,0
1683.00,1.00000000,0
1679.00,0.60000000,0
1670.00,0.30000000,0
1666.66,0.00468293,0
1666.00,0.57440000,0
1661.00,0.02141701,0
1660.00,2.00000000,0
1654.00,2.00000000,0
1651.00,1.71713081,0
1650.00,4.66526060,0
1642.00,1.82300000,0
1633.00,0.30000000,0
1630.00,1.00000000,0
1629.00,0.15005976,0
1628.00,0.00610800,0
1626.99,0.03000000,0
1620.00,5.01000000,0
1616.16,2.00000000,0
1615.39,0.00616900,0
1610.00,0.10000000,0
1606.72,0.06212034,0
1605.00,2.00000000,0
1602.56,0.02000000,0
1600.00,16.47821634,0
1595.00,0.50000000,0
1593.00,0.00624000,0
1577.54,0.31694917,0
1574.00,1.00000000,0
1570.00,3.00000000,0
1565.00,1.42009581,0
1555.55,2.00501743,0
1555.12,1.50000000,0
1555.00,0.50000000,0
1554.00,0.00639900,0
1551.00,0.02141701,0
1550.00,5.90516129,0
1541.54,0.10000000,0
1540.00,7.00000000,0
1539.10,0.03000000,0
1531.00,10.00000000,0
1525.00,5.00000000,0
1520.00,0.00620000,0
1517.00,0.34000000,0
1512.90,0.50000000,0
1503.00,5.00000000,0
1502.01,0.00900000,0
1501.00,2.50227183,0
1500.00,17.63668670,0
1468.00,10.00000000,0
1457.00,0.50000000,0
1453.05,0.03000000,0
1453.00,0.10000000,0
1450.00,7.23206360,0
1448.38,1.00000000,0
1444.44,0.00540336,0
1444.00,0.08997807,0
1441.00,0.02141701,0
1440.00,0.08000000,0
1437.99,1.00000000,0
1436.00,0.01000000,0
1431.50,1.42699987,0
1430.79,0.08400000,0
1423.00,0.24836779,0
1420.00,5.00000000,0
1419.00,4.56865469,0
1415.00,2.81900000,0
1412.00,2.00000000,0
1411.00,0.10000000,0
1402.11,0.05000000,0
1401.00,0.50000000,0
1400.00,1.91999857,0
1390.89,0.02000000,0
1383.09,0.10000000,0
1382.88,2.00000000,0
1380.00,1.00000000,0
1378.00,0.01500000,0
1369.08,0.04000000,0
1355.00,0.25000000,0
1351.00,0.03000000,0
1350.00,2.35000000,0
1346.00,47.72991552,0
1340.00,1.33000000,0
1338.91,0.01490018,0
1333.33,0.00585364,0
1330.32,2.50000000,0
1330.00,0.30000000,0
1328.00,15.00000000,0
1310.00,0.38000000,0
1305.00,1.12500000,0
1301.00,0.51000000,0
1300.00,2.54230000,0
1287.38,0.04000000,0
1282.00,38.90430514,0
1278.31,0.45000000,0
1267.00,5.00000000,0
1264.52,0.10000000,0
1263.24,0.09920477,0
1259.00,0.00900000,0
1258.88,2.00000000,0
1258.00,39.45174348,0
1253.00,40.00000000,0
1252.09,0.37500000,0
1251.00,5.00000000,0
1250.00,10.57619710,0
1239.26,0.03000000,0
1239.01,0.00900000,0
1238.00,0.10497441,0
1231.31,0.48720000,0
1230.00,0.50000000,0
1229.62,0.02000000,0
1228.89,0.92595662,0
1222.22,0.00638579,0
1220.00,25.91527665,0
1214.00,0.50000000,0
1212.00,0.70000000,0
1210.00,4.00761478,0
1208.14,0.04000000,0
1201.00,3.00000000,0
1200.52,0.10000000,0
1200.00,12.46533000,0
1194.55,0.25000000,0
1193.97,0.00419569,0
1193.00,1.88000000,0
1190.95,0.00420632,0
1187.94,0.00421700,0
1184.92,0.00422773,0
1181.90,0.00423852,0
1178.89,0.00424936,0
1175.87,0.00426026,0
1174.93,1.00000000,0
1172.86,0.00427121,0
1169.84,0.00428223,0
1166.83,0.00429329,0
1163.81,0.00430442,0
1160.79,0.00431560,0
1160.00,20.00000000,0
1157.78,0.00432684,0
1154.76,0.00433814,0
