price,amount,type
404.25,0.04443409,1
404.82,0.03728031,1
404.83,1.81000000,1
405.00,100.95734000,1
405.21,0.06400300,1
405.40,0.07724776,1
405.55,0.04726704,1
405.87,0.13002635,1
405.93,0.08712563,1
406.00,5.87000000,1
406.41,0.13000000,1
406.81,1.00000000,1
407.00,0.26500000,1
407.50,0.02000000,1
407.87,0.13002635,1
408.00,51.00000000,1
408.79,0.24523594,1
409.87,0.13002635,1
410.00,25.72103110,1
411.37,0.98359255,1
411.84,0.06297300,1
411.87,0.13002635,1
412.00,1.00000000,1
413.00,5.49982175,1
414.00,85.29800000,1
417.00,0.25000000,1
418.48,10.00000000,1
419.00,2.92585915,1
419.69,0.69500000,1
419.85,7.00000000,1
420.00,9.09296859,1
420.95,0.45000000,1
422.00,0.39000000,1
422.90,17.97500000,1
423.00,1.40000000,1
423.67,0.23662284,1
425.00,57.27258110,1
428.48,10.00000000,1
429.00,10.00000000,1
430.00,1.01547619,1
432.00,0.20000000,1
434.00,0.09500000,1
436.33,0.05944000,1
439.00,2.24995966,1
439.61,150.00000000,1
440.00,1.21511627,1
440.30,3.00000000,1
441.00,0.96000000,1
443.00,0.33000000,1
444.00,1.80000000,1
447.50,0.02000000,1
447.78,10.00000000,1
449.00,0.05000000,1
449.12,0.36266782,1
449.29,0.05772500,1
450.00,15.21477272,1
455.00,3.66740634,1
460.00,1.21444444,1
462.00,1.16000000,1
464.00,0.37000000,1
465.00,2.20000000,1
466.37,0.05561000,1
470.00,1.01413043,1
477.50,0.01500000,1
479.44,0.05409400,1
480.00,1.21382978,1
483.00,1.36000000,1
487.00,1.00000000,1
489.00,1.82290867,1
489.12,1.00000000,1
489.71,0.05051528,1
490.00,1.01354166,1
493.28,0.05257700,1
496.29,3.30000000,1
498.48,10.00000000,1
499.00,0.05000000,1
500.00,11.99326530,1
504.00,1.56000000,1
507.93,0.05106100,1
510.00,1.00000000,1
517.50,0.01500000,1
520.00,1.20000000,1
530.00,1.00000000,1
540.00,1.20000000,1
550.00,1.00000000,1
557.50,0.01500000,1
560.00,1.20000000,1
570.00,1.00000000,1
580.00,1.20000000,1
584.00,0.90415684,1
597.50,0.01500000,1
600.00,1.20000000,1
620.00,0.20000000,1
640.00,0.20000000,1
